condition_id,pair_id,task,tau,balanced_accuracy
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.3,0.9468748913232482
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.4,0.953917144844375
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.5,0.9509104213759926
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.6,0.9429036979076103
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.7,0.9401207036457427
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.8,0.9326207036457427
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.9,0.9110361966034892
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,1.0,0.852254825247783
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.0,0.7112526446975626
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.1,0.7728156772954667
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.2,0.8137887128882797
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.3,0.8182313501582414
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.4,0.8410606096770216
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.5,0.8510588025025388
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.6,0.8431447563809455
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.7,0.8344595212806162
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.8,0.818608967222515
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,0.9,0.7670441274501278
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_b,1.0,0.67601924924971
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.0,0.9060701203558347
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.1,0.957352171637886
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.2,0.957352171637886
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.3,0.957352171637886
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.4,0.935112506541078
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.5,0.935112506541078
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.6,0.8838304552590266
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.7,0.8325484039769754
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.8,0.8236040855088474
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,0.9,0.7979630598678217
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_a,1.0,0.7599763552144504
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.0,0.8145095645095646
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.1,0.8145095645095646
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.2,0.8224460724460725
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.3,0.8288563288563289
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.4,0.8511396011396012
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.5,0.8654863654863655
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.6,0.8654863654863655
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.7,0.8654863654863655
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.8,0.8654863654863655
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,0.9,0.8443223443223443
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0047__0216,domain_b,1.0,0.8167480667480668
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.0,0.20149739583333334
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.1,0.1987008759469697
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.2,0.19387724905303028
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.3,0.18616832386363635
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.4,0.18024976325757575
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.5,0.1730291193181818
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.6,0.16444720643939392
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.7,0.15293560606060608
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.8,0.13359670928030304
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.9,0.11339962121212122
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,1.0,0.05524976325757576
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.0,0.07877604166666666
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.1,0.06673177083333333
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.2,0.0615234375
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.3,0.06282552083333333
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.4,0.060546875
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.5,0.06282552083333333
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.6,0.06184895833333333
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.7,0.0615234375
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.8,0.05989583333333333
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.9,0.0517578125
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,1.0,0.025716145833333336
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.0,0.16286199763593381
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.1,0.15286204380910162
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.2,0.1476885833683277
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.3,0.1454425625233296
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.4,0.13293917244074283
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.5,0.1283510784107876
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.6,0.11800476507092197
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.7,0.10913653988972877
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.8,0.08934337867052383
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.9,0.06831666481973996
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,1.0,0.04235616572181784
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.0,0.048828125
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.1,0.04248046875
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.2,0.0458984375
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.3,0.04833984375
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.4,0.0478515625
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.5,0.04638671875
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.6,0.048828125
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.7,0.0517578125
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.8,0.05224609375
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.9,0.04052734375
rxrx1__resnet18_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,1.0,0.046875
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.0,0.18227687026515152
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.1,0.17859256628787878
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.2,0.17311789772727273
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.3,0.1676284327651515
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.4,0.16057054924242425
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.5,0.15080492424242425
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.6,0.14043264678030304
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.7,0.13787286931818182
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.8,0.12387547348484848
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.9,0.10390033143939394
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,1.0,0.06611032196969698
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.0,0.06640625
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.1,0.06510416666666666
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.2,0.0654296875
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.3,0.06380208333333333
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.4,0.054361979166666664
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.5,0.0546875
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.6,0.05208333333333333
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.7,0.04915364583333333
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.8,0.04329427083333333
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.9,0.03515625
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,1.0,0.027018229166666664
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.0,0.12870393861982082
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.1,0.12435898277108996
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.2,0.12172219111608809
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.3,0.11605127554591266
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.4,0.10696239122573721
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.5,0.1042497176146261
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.6,0.0972014442966903
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.7,0.09625404379743685
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.8,0.07869548163960433
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.9,0.06258402301465099
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,1.0,0.04491695391237402
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.0,0.0478515625
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.1,0.04833984375
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.2,0.04833984375
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.3,0.05029296875
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.4,0.05029296875
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.5,0.05126953125
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.6,0.0517578125
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.7,0.0546875
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.8,0.05615234375
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.9,0.05322265625
rxrx1__resnet18_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,1.0,0.0390625
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.0,0.16851621685606058
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.1,0.17970229640151517
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.2,0.1697739109848485
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.3,0.1594608191287879
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.4,0.15598366477272727
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.5,0.1459369081439394
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.6,0.14658794981060608
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.7,0.1400183475378788
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.8,0.1362600615530303
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,0.9,0.11521957859848483
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_a,1.0,0.07683771306818182
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.0,0.05989583333333333
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.1,0.05631510416666667
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.2,0.05078125
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.3,0.052408854166666664
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.4,0.05110677083333333
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.5,0.050455729166666664
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.6,0.05110677083333333
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.7,0.05078125
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.8,0.05110677083333333
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,0.9,0.04427083333333333
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0002,domain_b,1.0,0.034830729166666664
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.0,0.14633504125451038
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.1,0.14657143572306208
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.2,0.1467478658275787
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.3,0.13540949767481647
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.4,0.13282756703371904
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.5,0.12789171614486128
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.6,0.12028316788758242
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.7,0.10861539063472066
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.8,0.0952930951186699
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,0.9,0.07668415414644768
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_a,1.0,0.053007586494494205
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.0,0.02978515625
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.1,0.03466796875
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.2,0.03515625
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.3,0.03271484375
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.4,0.03515625
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.5,0.0361328125
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.6,0.03466796875
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.7,0.0361328125
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.8,0.03564453125
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,0.9,0.03955078125
rxrx1__vit_b_16_imagenet1k_v1__d128,rxrx1__0001__0003,domain_b,1.0,0.03564453125
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.0,0.1371478456439394
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.1,0.15206261837121213
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.2,0.14538944128787878
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.3,0.14121685606060608
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.4,0.13486919981060605
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.5,0.12770774147727273
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.6,0.11989524147727272
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.7,0.11729107481060606
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.8,0.11088423295454546
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,0.9,0.10876834753787878
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_a,1.0,0.09090909090909091
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.0,0.04915364583333333
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.1,0.0517578125
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.2,0.048828125
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.3,0.04361979166666667
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.4,0.04296875
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.5,0.04296875
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.6,0.044921875
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.7,0.04231770833333333
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.8,0.03938802083333333
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,0.9,0.035807291666666664
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0002,domain_b,1.0,0.03287760416666667
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.0,0.13111369194817718
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.1,0.13353675043937416
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.2,0.13003925448317158
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.3,0.12202626572803907
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.4,0.11660887730185393
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.5,0.11091572570610923
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.6,0.10435798154239766
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.7,0.09821263667257683
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.8,0.0908816742099042
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,0.9,0.08038116679109121
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_a,1.0,0.061451990598170955
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.0,0.03759765625
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.1,0.03662109375
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.2,0.03759765625
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.3,0.03955078125
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.4,0.03955078125
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.5,0.0380859375
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.6,0.0390625
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.7,0.03759765625
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.8,0.03662109375
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,0.9,0.041015625
rxrx1__vit_b_16_imagenet1k_v1__d64,rxrx1__0001__0003,domain_b,1.0,0.03662109375
