replicate_id,T_HET
562,0.00018273613157865877
563,0.00013573921061599088
564,0.00012162399128087697
565,7.29665613735286e-05
566,8.595334913919536e-05
567,9.463233157028547e-05
568,5.810641936098538e-05
569,7.458241027581953e-05
570,9.022936172196432e-05
571,0.00016370686900437406
572,9.942267687925062e-05
573,6.823413118859144e-05
574,9.426562299290045e-05
575,0.00015175715802720485
576,8.730287001906456e-05
577,5.668425207757209e-05
578,0.0001286292815343967
579,4.7329663201582234e-05
580,0.00015688607392302936
581,0.00014426531764760302
582,0.00012512456997507663
583,0.00012353648376024266
584,0.0001050498648303271
585,8.091598144492614e-05
586,7.768376359304126e-05
587,0.00016468393177716201
588,5.922024685254724e-05
589,0.00016959666292338038
590,0.00018847396007795354
591,4.6137899044234576e-05
592,7.947566342696513e-05
593,0.00011968255497215282
594,6.532478175814892e-05
595,3.502821257811041e-05
596,5.0397140856592055e-05
597,0.00011065163237720988
598,8.86687895719362e-05
599,8.186398714940229e-05
600,0.00017556682311950863
601,0.00010746793039276255
602,0.00018535959081477884
603,0.00015881680666854098
604,6.344750521206293e-05
605,2.7252773914545936e-05
606,0.00019747516730000888
607,5.523935901088994e-05
608,0.0002569717498178983
609,8.900996786882185e-05
610,0.00010086791619389059
611,0.00015085202470699945
612,8.661938348302037e-05
613,7.406511881089174e-05
614,0.00025900910825026036
615,0.0001561152193355647
616,0.00013269608509806268
617,0.00013079044462547336
618,0.00017304143620162167
619,0.00024716341868981194
620,0.00012590765339574316
621,0.0001369743913365576
622,0.00029049864056627947
623,0.00020458198325189536
624,9.11231906475156e-05
625,0.00012116843351077418
626,0.00010504600634032794
627,0.00021885621274010404
628,0.00013537582818704422
629,1.7709145070967035e-05
630,8.30460964533417e-05
631,0.00011390728241605547
632,0.0003052178270940787
633,0.00017398105119940095
634,0.00016123246977850766
635,0.0001138363205852281
636,2.136726513644143e-05
637,6.438110138544512e-05
638,8.667316434157136e-05
639,0.00013270733357719473
640,0.00010663242146868206
641,7.190567389749234e-05
642,7.507178154413171e-05
643,0.0001080527689501695
644,8.437073216448152e-05
645,8.737508756683635e-05
646,0.00017133654531263198
647,5.586497696991171e-05
648,4.836932926956725e-05
649,4.075550356691477e-05
650,8.868426549213099e-05
651,0.00017400174419145034
652,4.5930053402471134e-05
653,0.0001453268956732434
654,0.0001384388343924137
655,8.144260865770967e-05
656,0.0002661635963271267
657,0.00014283598172463665
658,9.160368223585163e-05
659,0.0001529868836071985
660,7.403448845481479e-05
661,8.547549913658642e-05
662,6.984130278255979e-05
663,0.00010297822818647924
664,0.00031611466159333745
665,0.00021938357476288483
666,0.00016989372679649764
667,5.6746154382570254e-05
668,0.00040540319400081805
669,0.00012908625738496457
670,0.00015992459227143118
671,0.00013104493275010445
672,0.00011830238334144734
673,7.196649933284571e-05
674,0.0001281480409316703
675,9.324127249613296e-05
676,7.306025206512215e-05
677,8.464818170505888e-05
678,0.00010698388384966517
679,0.00018218608106446344
680,6.590531035774475e-05
681,0.00012740383192810374
682,0.00010167428774818176
683,0.00013915497326924962
684,4.929590030296193e-05
685,6.693057303889308e-05
686,9.295886485841224e-05
687,3.716661658459137e-05
688,0.00013897605173760237
689,0.00013838957779612273
690,0.00028415013672188137
691,0.0001337512117010187
692,8.153266325416823e-05
693,6.274416340866473e-05
694,0.0002589255493253501
695,6.846752777465546e-05
696,8.471190820946015e-05
697,4.512113399379028e-05
698,0.00020727367727490096
699,0.00010477604169904268
700,0.00024978202040683376
701,0.00014136643069999515
702,6.48026665920097e-05
703,6.0125022299492396e-05
704,0.00010072727924879114
705,0.00029975128068926584
706,0.00011821407200078912
707,5.373991418447325e-05
708,0.00013384795126054154
709,9.785123712776341e-05
710,0.00015387790091253125
711,8.460223435200925e-05
712,5.874427323557284e-05
713,0.00011278365732800974
714,4.4725618072044936e-05
715,0.00016269211469604233
716,7.259470976142078e-05
717,9.784583055242522e-05
718,0.00017870894478857574
719,0.00014691763331476499
720,0.00021766246483892297
721,0.00019640931719039242
722,9.908209346204005e-05
723,4.9653912849932146e-05
724,0.00017154759704170736
725,5.078475453585837e-05
726,0.0001227028442463291
727,7.019162837504646e-05
728,0.00018730679972929503
729,0.00015347656205162526
730,0.00014870015839620366
731,0.0002403825877778675
732,4.5181261665374156e-05
733,0.00015085062744968808
734,9.852150350744467e-05
735,0.0001435147909726805
736,0.00021074762880200982
737,0.00011342260674988756
738,0.00011283658862921586
739,0.00013125427224944865
740,6.641252967727513e-05
741,0.00017368947179553597
742,0.00012342343559369225
743,1.889375629690962e-05
744,0.0001023224522054377
745,0.00015593277350865598
746,5.626685270780796e-05
747,9.115616909391864e-05
748,0.00013387582281880673
749,6.236117916529723e-05
750,0.000160318957678497
751,0.00017921872998077242
752,0.00020725494040122025
753,0.0001962808895295362
754,6.556748085863678e-05
755,6.360054374536517e-05
756,4.0379132468606547e-05
757,0.00013248331020039507
758,7.870023545933881e-05
759,0.00011478272361592612
760,3.213168183153534e-05
761,5.586972960695385e-05
762,0.00018174071157912958
763,4.444341094631277e-05
764,0.00010327660078946508
765,0.00012086380273117001
766,0.0002382098135494739
767,6.723719707292338e-05
768,5.509418938954341e-05
769,8.9732355086298e-05
770,6.510358839458066e-05
771,9.164946073423384e-05
772,7.569461472638653e-05
773,0.00014606272839512864
774,8.97997354271702e-05
775,7.901424971581926e-05
776,9.501363741630097e-05
777,0.0001053574443467226
778,0.00013204816113928828
779,0.00011783371781617229
780,2.417395900704724e-05
781,7.074025386895033e-05
782,0.0002947643367823332
